date,item,quantity,day_of_week,day_of_month,month,year,week_of_year,is_weekend,lag_1w_ago,lag_2w_ago,lag_3w_ago,lag_4w_ago,lag_1y_same_week,lag_2y_same_week,rolling_mean_operational,rolling_std_operational
2023-03-11,Croissant,50.0,5,11,3,2023,10,1,40.0,65.0,69.0,65.0,40.0,54.09,42.25,2.06
2023-03-11,Danish,25.0,5,11,3,2023,10,1,33.0,32.0,37.0,45.0,14.0,30.3,22.5,8.66
2023-03-12,Croissant,58.0,6,12,3,2023,10,1,42.0,32.0,44.0,25.0,32.0,54.09,44.75,3.77
2023-03-12,Danish,28.0,6,12,3,2023,10,1,12.0,34.0,32.0,23.0,15.0,30.3,20.5,5.92
2023-03-16,Danish,18.0,3,16,3,2023,11,0,21.0,25.0,11.0,17.0,13.0,30.3,24.5,2.89
2023-03-16,Croissant,33.0,3,16,3,2023,11,0,45.0,43.0,30.0,37.0,31.0,54.09,48.75,6.99
2023-03-17,Croissant,37.0,4,17,3,2023,11,0,42.0,48.0,36.0,42.0,66.0,54.09,45.75,10.72
2023-03-17,Danish,15.0,4,17,3,2023,11,0,24.0,24.0,25.0,38.0,24.0,30.3,23.75,4.19
2023-03-18,Croissant,60.0,5,18,3,2023,11,1,50.0,40.0,65.0,69.0,48.0,54.09,44.5,11.56
2023-03-18,Danish,27.0,5,18,3,2023,11,1,25.0,33.0,32.0,37.0,23.0,30.3,21.5,6.03
2023-03-19,Danish,20.0,6,19,3,2023,11,1,28.0,12.0,34.0,32.0,22.0,30.3,22.0,6.48
2023-03-19,Croissant,37.0,6,19,3,2023,11,1,58.0,42.0,32.0,44.0,36.0,54.09,47.0,13.98
2023-03-23,Croissant,42.0,3,23,3,2023,12,0,33.0,45.0,43.0,30.0,21.0,54.09,41.75,12.31
2023-03-23,Danish,21.0,3,23,3,2023,12,0,18.0,21.0,25.0,11.0,21.0,30.3,20.0,5.1
2023-03-24,Croissant,55.0,4,24,3,2023,12,0,37.0,42.0,48.0,36.0,50.0,54.09,44.0,10.92
2023-03-24,Danish,10.0,4,24,3,2023,12,0,15.0,24.0,24.0,25.0,24.0,30.3,20.75,4.92
2023-03-25,Croissant,62.0,5,25,3,2023,12,1,60.0,50.0,40.0,65.0,64.0,54.09,48.5,10.79
2023-03-25,Danish,35.0,5,25,3,2023,12,1,27.0,25.0,33.0,32.0,31.0,30.3,19.5,7.05
2023-03-26,Croissant,26.0,6,26,3,2023,12,1,37.0,58.0,42.0,32.0,41.0,54.09,49.0,11.52
2023-03-26,Danish,23.0,6,26,3,2023,12,1,20.0,28.0,12.0,34.0,27.0,30.3,21.5,10.28
2023-03-30,Danish,21.0,3,30,3,2023,13,0,21.0,18.0,21.0,25.0,12.0,30.3,22.25,10.24
2023-03-30,Croissant,38.0,3,30,3,2023,13,0,42.0,33.0,45.0,43.0,21.0,54.09,46.25,15.84
2023-03-31,Danish,26.0,4,31,3,2023,13,0,10.0,15.0,24.0,24.0,9.0,30.3,22.25,10.24
2023-03-31,Croissant,54.0,4,31,3,2023,13,0,55.0,37.0,42.0,48.0,30.0,54.09,45.25,16.32
2023-04-01,Danish,30.0,5,1,4,2023,13,1,35.0,27.0,25.0,33.0,28.0,30.3,26.25,6.18
2023-04-01,Croissant,71.0,5,1,4,2023,13,1,62.0,60.0,50.0,40.0,63.0,54.09,45.0,16.12
2023-04-02,Croissant,32.0,6,2,4,2023,13,1,26.0,37.0,58.0,42.0,36.0,54.09,47.25,19.55
2023-04-02,Danish,15.0,6,2,4,2023,13,1,23.0,20.0,28.0,12.0,11.0,30.3,25.0,3.92
2023-04-06,Croissant,27.0,3,6,4,2023,14,0,38.0,42.0,33.0,45.0,34.0,54.09,48.75,17.5
2023-04-06,Danish,20.0,3,6,4,2023,14,0,21.0,21.0,18.0,21.0,10.0,30.3,23.0,6.48
2023-04-07,Croissant,58.0,4,7,4,2023,14,0,54.0,55.0,37.0,42.0,58.0,54.09,46.0,20.38
2023-04-07,Danish,32.0,4,7,4,2023,14,0,26.0,10.0,15.0,24.0,26.0,30.3,22.75,6.6
2023-04-08,Croissant,93.0,5,8,4,2023,14,1,71.0,62.0,60.0,50.0,68.0,54.09,47.0,20.99
2023-04-08,Danish,36.0,5,8,4,2023,14,1,30.0,35.0,27.0,25.0,41.0,30.3,24.25,8.1
2023-04-09,Danish,15.0,6,9,4,2023,14,1,15.0,23.0,20.0,28.0,25.0,30.3,25.75,9.88
2023-04-09,Croissant,15.0,6,9,4,2023,14,1,32.0,26.0,37.0,58.0,44.0,54.09,52.5,30.23
2023-04-13,Danish,16.0,3,13,4,2023,15,0,20.0,21.0,21.0,18.0,30.3,30.3,29.33,8.33
2023-04-13,Croissant,30.0,3,13,4,2023,15,0,27.0,38.0,42.0,33.0,54.09,54.09,48.25,34.9
2023-04-14,Danish,30.0,4,14,4,2023,15,0,32.0,26.0,10.0,15.0,29.0,30.3,28.0,10.58
2023-04-14,Croissant,63.0,4,14,4,2023,15,0,58.0,54.0,55.0,37.0,41.0,54.09,49.0,34.32
2023-04-15,Croissant,75.0,5,15,4,2023,15,1,93.0,71.0,62.0,60.0,64.0,54.09,50.25,34.85
2023-04-15,Danish,42.0,5,15,4,2023,15,1,36.0,30.0,35.0,27.0,33.0,30.3,27.33,10.26
2023-04-16,Danish,26.0,6,16,4,2023,15,1,15.0,15.0,23.0,20.0,30.3,30.3,29.33,13.01
2023-04-16,Croissant,48.0,6,16,4,2023,15,1,15.0,32.0,26.0,37.0,54.09,54.09,45.75,27.97
2023-04-20,Croissant,33.0,3,20,4,2023,16,0,30.0,27.0,38.0,42.0,51.0,54.09,54.0,19.44
2023-04-20,Danish,19.0,3,20,4,2023,16,0,16.0,20.0,21.0,21.0,23.0,30.3,28.5,10.75
2023-04-21,Danish,28.0,4,21,4,2023,16,0,30.0,32.0,26.0,10.0,27.0,30.3,29.25,9.64
2023-04-21,Croissant,64.0,4,21,4,2023,16,0,63.0,58.0,54.0,55.0,50.0,54.09,54.75,18.23
2023-04-22,Croissant,78.0,5,22,4,2023,16,1,75.0,93.0,71.0,62.0,59.0,54.09,55.0,18.38
2023-04-22,Danish,38.0,5,22,4,2023,16,1,42.0,36.0,30.0,35.0,38.0,30.3,28.75,9.64
2023-04-23,Danish,37.0,6,23,4,2023,16,1,26.0,15.0,15.0,23.0,19.0,30.3,27.75,7.85
2023-04-23,Croissant,49.0,6,23,4,2023,16,1,48.0,15.0,32.0,26.0,59.0,54.09,55.75,19.5
2023-04-27,Danish,26.0,3,27,4,2023,17,0,19.0,16.0,20.0,21.0,23.0,30.3,30.5,8.89
2023-04-27,Croissant,48.0,3,27,4,2023,17,0,33.0,30.0,27.0,38.0,40.0,54.09,56.0,19.37
2023-04-28,Danish,41.0,4,28,4,2023,17,0,28.0,30.0,32.0,26.0,28.0,30.3,32.25,6.13
2023-04-28,Croissant,78.0,4,28,4,2023,17,0,64.0,63.0,58.0,54.0,60.0,54.09,59.75,14.2
2023-04-29,Danish,64.0,5,29,4,2023,17,1,38.0,42.0,36.0,30.0,31.0,30.3,35.5,6.56
2023-04-29,Croissant,75.0,5,29,4,2023,17,1,78.0,75.0,93.0,71.0,80.0,54.09,63.25,17.04
2023-04-30,Croissant,35.0,6,30,4,2023,17,1,49.0,48.0,15.0,32.0,48.0,54.09,62.5,16.22
2023-04-30,Danish,39.0,6,30,4,2023,17,1,37.0,26.0,15.0,15.0,16.0,30.3,42.0,15.98
2023-05-04,Croissant,53.0,3,4,5,2023,18,0,48.0,33.0,30.0,27.0,34.0,54.09,59.0,20.93
2023-05-04,Danish,32.0,3,4,5,2023,18,0,26.0,19.0,16.0,20.0,20.0,30.3,42.5,15.8
2023-05-05,Croissant,84.0,4,5,5,2023,18,0,78.0,64.0,63.0,58.0,61.0,54.09,60.25,20.19
2023-05-05,Danish,33.0,4,5,5,2023,18,0,41.0,28.0,30.0,32.0,25.0,30.3,44.0,13.88
2023-05-06,Danish,55.0,5,6,5,2023,18,1,64.0,38.0,42.0,36.0,30.0,30.3,42.0,14.99
2023-05-06,Croissant,89.0,5,6,5,2023,18,1,75.0,78.0,75.0,93.0,65.0,54.09,61.75,22.08
2023-05-07,Croissant,63.0,6,7,5,2023,18,1,35.0,49.0,48.0,15.0,56.0,54.09,65.25,25.7
2023-05-07,Danish,30.0,6,7,5,2023,18,1,39.0,37.0,26.0,39.75,35.0,30.3,39.75,10.63
2023-05-11,Danish,25.0,3,11,5,2023,19,0,32.0,26.0,19.0,16.0,39.0,27.0,37.5,11.73
2023-05-11,Croissant,35.0,3,11,5,2023,19,0,53.0,48.0,33.0,30.0,42.0,42.0,72.25,17.08
2023-05-12,Croissant,70.0,4,12,5,2023,19,0,84.0,78.0,64.0,63.0,56.0,61.0,67.75,24.57
2023-05-12,Danish,31.0,4,12,5,2023,19,0,33.0,41.0,28.0,30.0,35.0,27.0,35.75,13.25
2023-05-13,Croissant,74.0,5,13,5,2023,19,1,89.0,75.0,78.0,75.0,74.0,100.0,64.25,22.38
2023-05-13,Danish,56.0,5,13,5,2023,19,1,55.0,64.0,38.0,42.0,44.0,59.0,35.25,13.43
2023-05-14,Croissant,87.0,6,14,5,2023,19,1,63.0,35.0,49.0,48.0,53.0,53.0,60.5,17.6
2023-05-14,Danish,49.0,6,14,5,2023,19,1,30.0,39.0,37.0,26.0,32.0,28.0,35.5,13.92
2023-05-18,Croissant,55.0,3,18,5,2023,20,0,35.0,53.0,48.0,33.0,46.0,19.0,66.5,22.22
2023-05-18,Danish,26.0,3,18,5,2023,20,0,25.0,32.0,26.0,19.0,19.0,11.0,40.25,14.64
2023-05-19,Croissant,68.0,4,19,5,2023,20,0,70.0,84.0,78.0,64.0,53.0,52.0,71.5,13.18
2023-05-19,Danish,44.0,4,19,5,2023,20,0,31.0,33.0,41.0,28.0,23.0,32.0,40.5,14.29
2023-05-20,Croissant,77.0,5,20,5,2023,20,1,74.0,89.0,75.0,78.0,124.0,94.0,71.0,13.29
2023-05-20,Danish,60.0,5,20,5,2023,20,1,56.0,55.0,64.0,38.0,32.0,37.0,43.75,12.82
2023-05-21,Croissant,47.0,6,21,5,2023,20,1,87.0,63.0,35.0,49.0,63.0,47.0,71.75,13.6
2023-05-21,Danish,42.0,6,21,5,2023,20,1,49.0,30.0,39.0,37.0,37.0,10.0,44.75,14.17
2023-05-25,Danish,27.0,3,25,5,2023,21,0,26.0,25.0,32.0,26.0,26.0,17.0,43.0,13.9
2023-05-25,Croissant,76.0,3,25,5,2023,21,0,55.0,35.0,53.0,48.0,46.0,40.0,61.75,13.35
2023-05-26,Croissant,80.0,4,26,5,2023,21,0,68.0,70.0,84.0,78.0,81.0,80.0,67.0,13.93
2023-05-26,Danish,47.0,4,26,5,2023,21,0,44.0,31.0,33.0,41.0,44.0,36.0,43.25,13.5
2023-05-27,Croissant,89.0,5,27,5,2023,21,1,77.0,74.0,89.0,75.0,110.0,95.0,70.0,15.43
2023-05-27,Danish,56.0,5,27,5,2023,21,1,60.0,56.0,55.0,64.0,59.0,60.0,44.0,13.64
2023-05-28,Danish,49.0,6,28,5,2023,21,1,42.0,49.0,30.0,39.0,55.0,24.0,43.0,12.14
2023-05-28,Croissant,68.0,6,28,5,2023,21,1,47.0,87.0,63.0,35.0,91.0,66.0,73.0,18.17
2023-06-01,Croissant,36.0,3,1,6,2023,22,0,76.0,55.0,35.0,53.0,38.0,53.0,78.25,8.73
2023-06-01,Danish,29.0,3,1,6,2023,22,0,27.0,26.0,25.0,32.0,19.0,28.0,44.75,12.45
2023-06-02,Danish,34.0,4,2,6,2023,22,0,47.0,44.0,31.0,33.0,36.0,22.0,45.25,11.5
2023-06-02,Croissant,64.0,4,2,6,2023,22,0,80.0,68.0,70.0,84.0,50.0,47.0,68.25,23.16
2023-06-03,Danish,49.0,5,3,6,2023,22,1,56.0,60.0,56.0,55.0,45.0,38.0,42.0,12.62
2023-06-03,Croissant,81.0,5,3,6,2023,22,1,89.0,77.0,74.0,89.0,70.0,85.0,64.25,21.79
2023-06-04,Danish,40.0,6,4,6,2023,22,1,49.0,42.0,49.0,30.0,42.0,8.0,40.25,10.31
2023-06-04,Croissant,66.0,6,4,6,2023,22,1,68.0,47.0,87.0,63.0,55.0,33.0,62.25,18.95
2023-06-08,Danish,24.0,3,8,6,2023,23,0,29.0,27.0,26.0,25.0,36.0,18.0,38.0,8.6
2023-06-08,Croissant,33.0,3,8,6,2023,23,0,36.0,76.0,55.0,35.0,39.0,35.0,61.75,18.77
2023-06-09,Danish,41.0,4,9,6,2023,23,0,34.0,47.0,44.0,31.0,41.0,27.0,36.75,10.5
2023-06-09,Croissant,72.0,4,9,6,2023,23,0,64.0,80.0,68.0,70.0,54.0,49.0,61.0,20.15
2023-06-10,Danish,67.0,5,10,6,2023,23,1,49.0,56.0,60.0,56.0,71.0,24.0,38.5,10.47
2023-06-10,Croissant,106.0,5,10,6,2023,23,1,81.0,89.0,77.0,74.0,145.0,93.0,63.0,20.93
2023-06-11,Danish,51.0,6,11,6,2023,23,1,40.0,49.0,42.0,49.0,47.0,23.0,43.0,17.8
2023-06-11,Croissant,90.0,6,11,6,2023,23,1,66.0,68.0,47.0,87.0,72.0,42.0,69.25,29.9
2023-06-15,Danish,43.0,3,15,6,2023,24,0,24.0,29.0,27.0,26.0,15.0,15.0,45.75,18.03
2023-06-15,Croissant,63.0,3,15,6,2023,24,0,33.0,36.0,76.0,55.0,42.0,34.0,75.25,31.4
2023-06-16,Danish,52.0,4,16,6,2023,24,0,41.0,34.0,47.0,44.0,37.0,25.0,50.5,11.82
2023-06-16,Croissant,72.0,4,16,6,2023,24,0,72.0,64.0,80.0,68.0,68.0,51.0,82.75,19.14
2023-06-17,Danish,56.0,5,17,6,2023,24,1,67.0,49.0,56.0,60.0,50.0,50.0,53.25,10.01
2023-06-17,Croissant,60.0,5,17,6,2023,24,1,106.0,81.0,89.0,77.0,122.0,110.0,82.75,19.14
2023-06-18,Danish,66.0,6,18,6,2023,24,1,51.0,40.0,49.0,42.0,26.0,28.0,50.5,5.45
2023-06-18,Croissant,90.0,6,18,6,2023,24,1,90.0,66.0,68.0,47.0,76.0,67.0,71.25,13.5
2023-06-22,Danish,38.0,3,22,6,2023,25,0,43.0,24.0,29.0,27.0,36.0,11.0,54.25,9.54
2023-06-22,Croissant,66.0,3,22,6,2023,25,0,63.0,33.0,36.0,76.0,86.0,50.0,71.25,13.5
2023-06-23,Croissant,59.0,4,23,6,2023,25,0,72.0,72.0,64.0,80.0,64.0,65.0,72.0,12.96
2023-06-23,Danish,47.0,4,23,6,2023,25,0,52.0,41.0,34.0,47.0,28.0,11.0,53.0,11.6
2023-06-24,Danish,65.0,5,24,6,2023,25,1,56.0,67.0,49.0,56.0,52.0,24.0,51.75,12.01
2023-06-24,Croissant,92.0,5,24,6,2023,25,1,60.0,106.0,81.0,89.0,93.0,84.0,68.75,14.5
2023-06-25,Croissant,55.0,6,25,6,2023,25,1,90.0,90.0,66.0,68.0,44.0,28.0,76.75,16.72
2023-06-25,Danish,46.0,6,25,6,2023,25,1,66.0,51.0,40.0,49.0,27.0,10.0,54.0,13.78
2023-06-29,Danish,33.0,3,29,6,2023,26,0,38.0,43.0,24.0,29.0,30.3,6.0,49.0,11.4
2023-06-29,Croissant,56.0,3,29,6,2023,26,0,66.0,63.0,33.0,36.0,70.0,53.0,68.0,16.63
2023-06-30,Danish,65.0,4,30,6,2023,26,0,47.0,52.0,41.0,34.0,42.0,12.0,47.75,13.15
2023-06-30,Croissant,76.0,4,30,6,2023,26,0,59.0,72.0,72.0,64.0,80.0,73.0,65.5,17.75
2023-07-01,Danish,70.0,5,1,7,2023,26,1,65.0,56.0,67.0,49.0,57.0,12.0,52.25,15.65
2023-07-01,Croissant,110.0,5,1,7,2023,26,1,92.0,60.0,106.0,81.0,125.0,111.0,69.75,17.71
2023-07-02,Danish,50.0,6,2,7,2023,26,1,46.0,66.0,51.0,40.0,63.0,0.0,53.5,17.14
2023-07-02,Croissant,67.0,6,2,7,2023,26,1,55.0,90.0,90.0,66.0,51.0,0.0,74.25,25.72
2023-07-06,Danish,44.0,3,6,7,2023,27,0,33.0,38.0,43.0,24.0,46.0,10.0,54.5,16.66
2023-07-06,Croissant,50.0,3,6,7,2023,27,0,56.0,66.0,63.0,33.0,69.0,42.0,77.25,23.31
2023-07-07,Croissant,81.0,4,7,7,2023,27,0,76.0,59.0,72.0,72.0,90.0,71.0,75.75,25.25
2023-07-07,Danish,44.0,4,7,7,2023,27,0,65.0,47.0,52.0,41.0,53.0,30.0,57.25,12.26
2023-07-08,Danish,66.0,5,8,7,2023,27,1,70.0,65.0,56.0,67.0,53.0,57.0,52.0,12.33
2023-07-08,Croissant,98.0,5,8,7,2023,27,1,110.0,92.0,60.0,106.0,95.0,108.0,77.0,25.39
2023-07-09,Danish,53.0,6,9,7,2023,27,1,50.0,46.0,66.0,51.0,49.0,29.0,51.0,10.39
2023-07-09,Croissant,58.0,6,9,7,2023,27,1,67.0,55.0,90.0,90.0,87.0,68.0,74.0,20.41
2023-07-13,Croissant,31.0,3,13,7,2023,28,0,50.0,56.0,66.0,63.0,88.0,26.0,71.75,21.88
2023-07-13,Danish,54.0,3,13,7,2023,28,0,44.0,33.0,38.0,43.0,45.0,11.0,51.75,10.4
2023-07-14,Danish,42.0,4,14,7,2023,28,0,44.0,65.0,47.0,52.0,17.0,23.0,54.25,9.03
2023-07-14,Croissant,98.0,4,14,7,2023,28,0,81.0,76.0,59.0,72.0,49.0,57.0,67.0,29.06
2023-07-15,Croissant,101.0,5,15,7,2023,28,1,98.0,110.0,92.0,60.0,92.0,99.0,71.25,32.8
2023-07-15,Danish,62.0,5,15,7,2023,28,1,66.0,70.0,65.0,56.0,53.0,31.0,53.75,9.81
2023-07-16,Danish,53.0,6,16,7,2023,28,1,53.0,50.0,46.0,66.0,53.0,27.0,52.75,8.22
2023-07-16,Croissant,73.0,6,16,7,2023,28,1,58.0,67.0,55.0,90.0,54.0,46.0,72.0,33.64
2023-07-20,Danish,43.0,3,20,7,2023,29,0,54.0,44.0,33.0,38.0,40.0,12.0,52.75,8.22
2023-07-20,Croissant,56.0,3,20,7,2023,29,0,31.0,50.0,56.0,66.0,49.0,66.0,75.75,32.37
2023-07-21,Danish,84.0,4,21,7,2023,29,0,42.0,44.0,65.0,47.0,8.0,31.0,50.0,9.42
2023-07-21,Croissant,67.0,4,21,7,2023,29,0,98.0,81.0,76.0,59.0,118.0,79.0,82.0,21.4
2023-07-22,Danish,65.0,5,22,7,2023,29,1,62.0,66.0,70.0,65.0,62.0,14.0,60.5,17.48
2023-07-22,Croissant,71.0,5,22,7,2023,29,1,101.0,98.0,110.0,92.0,79.0,86.0,74.25,19.17
2023-07-23,Croissant,96.0,6,23,7,2023,29,1,73.0,58.0,67.0,55.0,46.0,64.0,66.75,7.59
2023-07-23,Danish,56.0,6,23,7,2023,29,1,53.0,53.0,50.0,46.0,48.0,10.0,61.25,17.63
2023-07-27,Croissant,56.0,3,27,7,2023,30,0,56.0,31.0,50.0,56.0,91.0,42.0,72.5,16.9
2023-07-27,Danish,53.0,3,27,7,2023,30,0,43.0,54.0,44.0,33.0,40.0,12.0,62.0,17.22
2023-07-28,Croissant,79.0,4,28,7,2023,30,0,67.0,98.0,81.0,76.0,82.0,72.0,72.5,16.9
2023-07-28,Danish,47.0,4,28,7,2023,30,0,84.0,42.0,44.0,65.0,22.0,12.0,64.5,13.96
2023-07-29,Croissant,106.0,5,29,7,2023,30,1,71.0,101.0,98.0,110.0,109.0,89.0,75.5,16.66
2023-07-29,Danish,82.0,5,29,7,2023,30,1,65.0,62.0,66.0,70.0,53.0,24.0,55.25,7.5
2023-07-30,Croissant,65.0,6,30,7,2023,30,1,96.0,73.0,58.0,67.0,124.0,79.0,84.25,21.88
2023-07-30,Danish,53.0,6,30,7,2023,30,1,56.0,53.0,53.0,50.0,33.0,9.0,59.5,15.46
2023-08-03,Danish,59.0,3,3,8,2023,31,0,53.0,43.0,54.0,44.0,57.0,14.0,58.75,15.76
2023-08-03,Croissant,94.0,3,3,8,2023,31,0,56.0,56.0,31.0,50.0,110.0,53.0,76.5,21.83
2023-08-04,Danish,62.0,4,4,8,2023,31,0,47.0,84.0,42.0,44.0,30.0,16.0,60.25,15.31
2023-08-04,Croissant,75.0,4,4,8,2023,31,0,79.0,67.0,98.0,81.0,74.0,87.0,86.0,17.83
2023-08-05,Croissant,114.0,5,5,8,2023,31,1,106.0,71.0,101.0,98.0,114.0,133.0,85.0,18.46
2023-08-05,Danish,70.0,5,5,8,2023,31,1,82.0,65.0,62.0,66.0,45.0,13.0,64.0,12.57
2023-08-06,Danish,53.0,6,6,8,2023,31,1,53.0,56.0,53.0,53.0,27.0,15.0,61.0,7.07
2023-08-06,Croissant,71.0,6,6,8,2023,31,1,65.0,96.0,73.0,58.0,100.0,64.0,87.0,21.65
2023-08-10,Danish,58.0,3,10,8,2023,32,0,59.0,53.0,43.0,54.0,30.3,11.0,61.0,7.07
2023-08-10,Croissant,97.0,3,10,8,2023,32,0,94.0,56.0,56.0,31.0,101.0,55.0,88.5,19.74
2023-08-11,Danish,66.0,4,11,8,2023,32,0,62.0,47.0,84.0,42.0,36.0,13.0,60.75,7.18
2023-08-11,Croissant,89.0,4,11,8,2023,32,0,75.0,79.0,67.0,98.0,98.0,68.0,89.25,20.07
2023-08-12,Danish,66.0,5,12,8,2023,32,1,70.0,82.0,65.0,62.0,47.0,19.0,61.75,7.68
2023-08-12,Croissant,113.0,5,12,8,2023,32,1,114.0,106.0,71.0,101.0,102.0,99.0,92.75,17.86
2023-08-13,Danish,71.0,6,13,8,2023,32,1,53.0,53.0,56.0,53.0,51.0,16.0,60.75,6.4
2023-08-13,Croissant,84.0,6,13,8,2023,32,1,71.0,65.0,96.0,73.0,104.0,47.0,92.5,17.46
2023-08-17,Croissant,86.0,3,17,8,2023,33,0,97.0,94.0,56.0,56.0,35.0,82.0,95.75,12.69
2023-08-17,Danish,43.0,3,17,8,2023,33,0,58.0,59.0,53.0,43.0,2.0,15.0,65.25,5.38
2023-08-18,Danish,54.0,4,18,8,2023,33,0,66.0,62.0,47.0,84.0,55.0,3.0,61.5,12.56
2023-08-18,Croissant,97.0,4,18,8,2023,33,0,89.0,75.0,79.0,67.0,47.0,73.0,93.0,13.49
2023-08-19,Croissant,102.0,5,19,8,2023,33,1,113.0,114.0,106.0,71.0,97.0,125.0,95.0,13.29
2023-08-19,Danish,68.0,5,19,8,2023,33,1,66.0,70.0,82.0,65.0,48.0,31.0,58.5,12.56
2023-08-20,Croissant,86.0,6,20,8,2023,33,1,84.0,71.0,65.0,96.0,58.0,55.0,92.25,8.66
2023-08-20,Danish,74.0,6,20,8,2023,33,1,71.0,53.0,53.0,56.0,42.0,5.0,59.0,12.99
2023-08-24,Croissant,74.0,3,24,8,2023,34,0,86.0,97.0,94.0,56.0,54.09,73.0,92.75,8.06
2023-08-24,Danish,34.0,3,24,8,2023,34,0,43.0,58.0,59.0,53.0,30.3,16.0,59.75,13.96
2023-08-25,Croissant,69.0,4,25,8,2023,34,0,97.0,89.0,75.0,79.0,84.0,79.0,89.75,12.45
2023-08-25,Danish,64.0,4,25,8,2023,34,0,54.0,66.0,62.0,47.0,30.3,9.0,57.5,17.77
2023-08-26,Croissant,102.0,5,26,8,2023,34,1,102.0,113.0,114.0,106.0,115.0,97.0,82.75,14.68
2023-08-26,Danish,67.0,5,26,8,2023,34,1,68.0,66.0,70.0,82.0,30.3,15.0,60.0,17.81
2023-08-27,Danish,49.0,6,27,8,2023,34,1,74.0,71.0,53.0,53.0,39.0,6.0,59.75,17.67
2023-08-27,Croissant,68.0,6,27,8,2023,34,1,86.0,84.0,71.0,65.0,66.0,73.0,82.75,14.68
2023-08-31,Danish,45.0,3,31,8,2023,35,0,34.0,43.0,58.0,59.0,30.3,6.0,53.5,15.2
2023-08-31,Croissant,66.0,3,31,8,2023,35,0,74.0,86.0,97.0,94.0,54.09,37.0,78.25,16.05
2023-09-01,Croissant,78.0,4,1,9,2023,35,0,69.0,97.0,89.0,75.0,89.0,80.0,76.25,17.21
2023-09-01,Danish,58.0,4,1,9,2023,35,0,64.0,54.0,66.0,62.0,46.0,12.0,56.25,10.87
2023-09-02,Croissant,111.0,5,2,9,2023,35,1,102.0,102.0,113.0,114.0,103.0,101.0,78.5,16.52
2023-09-02,Danish,57.0,5,2,9,2023,35,1,67.0,68.0,66.0,70.0,46.0,18.0,54.75,9.81
2023-09-03,Croissant,82.0,6,3,9,2023,35,1,68.0,86.0,84.0,71.0,44.0,63.0,80.75,20.84
2023-09-03,Danish,65.0,6,3,9,2023,35,1,49.0,74.0,71.0,53.0,20.0,14.0,52.25,6.29
2023-09-07,Croissant,32.0,3,7,9,2023,36,0,66.0,74.0,86.0,97.0,60.0,32.0,84.25,19.09
2023-09-07,Danish,30.0,3,7,9,2023,36,0,45.0,34.0,43.0,58.0,34.0,10.0,56.25,8.3
2023-09-08,Danish,49.0,4,8,9,2023,36,0,58.0,64.0,54.0,66.0,32.0,8.0,52.5,15.42
2023-09-08,Croissant,59.0,4,8,9,2023,36,0,78.0,69.0,97.0,89.0,68.0,52.0,75.75,32.66
2023-09-09,Danish,55.0,5,9,9,2023,36,1,57.0,67.0,68.0,66.0,51.0,30.0,50.25,15.0
2023-09-09,Croissant,58.0,5,9,9,2023,36,1,111.0,102.0,102.0,113.0,103.0,88.0,71.0,33.6
2023-09-10,Croissant,79.0,6,10,9,2023,36,1,82.0,68.0,86.0,84.0,69.0,37.0,57.75,20.43
2023-09-10,Danish,43.0,6,10,9,2023,36,1,65.0,49.0,74.0,71.0,31.0,17.0,49.75,14.73
2023-09-14,Croissant,32.0,3,14,9,2023,37,0,32.0,66.0,74.0,86.0,55.0,27.0,57.0,19.27
2023-09-14,Danish,30.0,3,14,9,2023,37,0,30.0,45.0,34.0,43.0,32.0,27.0,44.25,10.69
2023-09-15,Danish,49.0,4,15,9,2023,37,0,49.0,58.0,64.0,54.0,7.0,24.0,49.0,6.0
2023-09-15,Croissant,59.0,4,15,9,2023,37,0,59.0,78.0,69.0,97.0,97.0,56.0,65.33,11.85
2023-09-16,Danish,40.0,5,16,9,2023,37,1,55.0,57.0,67.0,68.0,32.0,31.0,49.0,8.49
2023-09-16,Croissant,84.0,5,16,9,2023,37,1,58.0,111.0,102.0,102.0,91.0,79.0,68.5,14.85
2023-09-17,Danish,53.0,6,17,9,2023,37,1,43.0,65.0,49.0,74.0,40.0,44.0,41.5,2.12
2023-09-17,Croissant,83.0,6,17,9,2023,37,1,79.0,82.0,68.0,86.0,71.0,73.0,81.5,3.54
2023-09-21,Croissant,32.0,3,21,9,2023,38,0,32.0,32.0,66.0,74.0,66.0,29.0,83.5,0.71
2023-09-21,Danish,30.0,3,21,9,2023,38,0,30.0,30.0,45.0,34.0,36.0,8.0,46.5,9.19
2023-09-22,Danish,49.0,4,22,9,2023,38,0,49.0,49.0,58.0,64.0,28.0,23.0,46.5,9.19
2023-09-22,Croissant,85.0,4,22,9,2023,38,0,59.0,59.0,78.0,69.0,78.0,65.0,83.5,0.71
2023-09-23,Croissant,94.0,5,23,9,2023,38,1,84.0,58.0,111.0,102.0,105.0,81.0,84.0,1.0
2023-09-23,Danish,81.0,5,23,9,2023,38,1,40.0,55.0,57.0,67.0,28.0,40.0,47.33,6.66
2023-09-24,Danish,33.0,6,24,9,2023,38,1,53.0,43.0,65.0,49.0,23.0,30.0,61.0,17.44
2023-09-24,Croissant,93.0,6,24,9,2023,38,1,83.0,79.0,82.0,68.0,77.0,43.0,87.33,5.86
2023-09-28,Danish,30.0,3,28,9,2023,39,0,30.0,30.0,30.0,45.0,30.3,20.0,54.33,24.44
